date,model_prob,market_prob,edge,edge_adj,kelly_frac_used,bet_size,outcome,profit,bankroll,surface,p1_rank,min_edge,kelly_frac,vig,fold,scheme
20170203,0.8235,0.6879,0.1355,0.1105,0.0308,14.9507,0,-14.9507,470.3644,Hard,22.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.2915,0.0708,0.2207,0.1957,0.0022,1.0181,0,-1.0181,469.3462,Hard,63.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.5431,0.4246,0.1185,0.0935,0.0017,0.7976,0,-0.7976,468.5487,Hard,52.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.2502,0.1486,0.1017,0.0767,0.0009,0.4346,0,-0.4346,468.1141,Hard,379.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.3126,0.2036,0.109,0.084,0.0011,0.5097,0,-0.5097,467.6044,Clay,633.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.3221,0.1962,0.1259,0.1009,0.0013,0.606,0,-0.606,466.9983,Hard,507.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.5756,0.446,0.1296,0.1046,0.0047,2.2161,1,2.4888,469.4871,Hard,312.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.3607,0.2305,0.1302,0.1052,0.0014,0.6631,1,1.9321,471.4192,Hard,341.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.2867,0.186,0.1006,0.0756,0.001,0.452,0,-0.452,470.9672,Hard,509.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.4538,0.2683,0.1855,0.1605,0.0023,1.0695,1,2.5771,473.5443,Hard,1019.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.3278,0.1952,0.1326,0.1076,0.0014,0.6536,0,-0.6536,472.8907,Hard,308.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170203,0.2502,0.1498,0.1004,0.0754,0.0009,0.4321,0,-0.4321,472.4586,Hard,367.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.189,0.0766,0.1124,0.0874,0.001,0.4595,0,-0.4595,471.9991,Hard,599.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.3415,0.0956,0.246,0.221,0.0025,1.1859,0,-1.1859,470.8133,Clay,641.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.5941,0.465,0.1291,0.1041,0.0049,2.3065,0,-2.3065,468.5068,Hard,51.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.4452,0.2177,0.2275,0.2025,0.0027,1.2526,0,-1.2526,467.2541,Hard,294.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.3299,0.1562,0.1738,0.1488,0.0018,0.8489,1,3.8368,471.0909,Clay,564.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.4103,0.2496,0.1606,0.1356,0.0019,0.8809,1,2.3269,473.4178,Clay,310.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.4652,0.2181,0.2471,0.2221,0.0029,1.3889,0,-1.3889,472.0289,Hard,63.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170206,0.56,0.3925,0.1675,0.1425,0.0059,2.7713,1,3.866,475.8949,Hard,21.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170213,0.268,0.1381,0.1299,0.1049,0.0013,0.5964,0,-0.5964,475.2985,Hard,130.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170213,0.2363,0.0877,0.1486,0.1236,0.0014,0.6621,0,-0.6621,474.6364,Clay,550.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170213,0.3293,0.2205,0.1088,0.0838,0.0011,0.527,0,-0.527,474.1094,Clay,148.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170213,0.6242,0.5163,0.1079,0.0829,0.009,4.2855,0,-4.2855,469.8239,Hard,74.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170220,0.6516,0.5286,0.1231,0.0981,0.011,5.1608,1,4.1622,473.9862,Clay,123.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170220,0.5758,0.4283,0.1475,0.1225,0.0054,2.5494,1,3.0752,477.0613,Hard,64.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170220,0.4807,0.3768,0.1039,0.0789,0.0013,0.6292,0,-0.6292,476.4321,Hard,48.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170227,0.5055,0.3942,0.1113,0.0863,0.0015,0.7083,0,-0.7083,475.7239,Hard,57.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170227,0.2939,0.1857,0.1082,0.0832,0.0011,0.5014,0,-0.5014,475.2224,Clay,166.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170227,0.4414,0.3171,0.1243,0.0993,0.0015,0.7174,0,-0.7174,474.505,Clay,127.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170227,0.3957,0.2391,0.1565,0.1315,0.0018,0.8482,0,-0.8482,473.6568,Clay,185.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170227,0.657,0.5468,0.1101,0.0851,0.0099,4.7093,1,3.526,477.1828,Hard,6.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170306,0.6454,0.5434,0.102,0.077,0.0089,4.2579,1,3.2335,480.4162,Hard,16.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170306,0.4053,0.2162,0.1891,0.1641,0.0022,1.0389,0,-1.0389,479.3774,Hard,52.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170306,0.6017,0.4056,0.1961,0.1711,0.015,7.2031,0,-7.2031,472.1743,Hard,16.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170306,0.5663,0.4513,0.115,0.09,0.0041,1.9472,0,-1.9472,470.227,Hard,129.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170306,0.5098,0.3885,0.1212,0.0962,0.0016,0.7716,0,-0.7716,469.4554,Hard,116.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.6886,0.4781,0.2104,0.1854,0.0187,8.7592,0,-8.7592,460.6962,Hard,52.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.521,0.3603,0.1607,0.1357,0.0022,1.0172,0,-1.0172,459.6789,Hard,16.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.4704,0.3643,0.1061,0.0811,0.0013,0.6105,0,-0.6105,459.0684,Hard,17.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.6678,0.4491,0.2187,0.1937,0.0184,8.4555,1,9.3803,468.4488,Hard,16.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.2447,0.1297,0.1149,0.0899,0.0011,0.4984,0,-0.4984,467.9503,Hard,74.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170320,0.4389,0.2705,0.1684,0.1434,0.002,0.9523,0,-0.9523,466.998,Hard,126.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.3023,0.1853,0.117,0.092,0.0012,0.5441,0,-0.5441,466.4539,Clay,452.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.4403,0.2575,0.1828,0.1578,0.0022,1.0258,1,2.6061,469.06,Hard,263.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.2202,0.0811,0.1391,0.1141,0.0013,0.599,0,-0.599,468.4611,Hard,862.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.332,0.2,0.132,0.107,0.0014,0.6466,0,-0.6466,467.8144,Clay,272.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.4892,0.2503,0.2389,0.2139,0.003,1.381,0,-1.381,466.4334,Clay,232.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170407,0.4887,0.3357,0.153,0.128,0.002,0.9336,0,-0.9336,465.4997,Clay,193.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170410,0.3318,0.1803,0.1515,0.1265,0.0016,0.7412,1,2.8696,468.3694,Clay,385.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170410,0.2627,0.133,0.1298,0.1048,0.0012,0.5829,0,-0.5829,467.7865,Clay,304.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170410,0.4629,0.2935,0.1694,0.1444,0.0021,0.9911,1,2.1209,469.9074,Clay,79.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170410,0.449,0.347,0.1019,0.0769,0.0012,0.5758,1,0.9719,470.8793,Clay,79.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170410,0.4345,0.2645,0.17,0.145,0.002,0.9609,1,2.3581,473.2374,Clay,91.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170417,0.5766,0.4529,0.1237,0.0987,0.0045,2.1476,0,-2.1476,471.0898,Clay,58.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170417,0.862,0.7451,0.117,0.092,0.032,15.0723,0,-15.0723,456.0175,Clay,2.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170424,0.886,0.7755,0.1106,0.0856,0.0343,15.6435,0,-15.6435,440.374,Clay,1.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170424,0.3813,0.2079,0.1734,0.1484,0.0019,0.852,1,2.8058,443.1797,Clay,184.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170424,0.3871,0.2179,0.1692,0.1442,0.0019,0.8442,1,2.6307,445.8104,Clay,184.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170424,0.6596,0.5175,0.1421,0.1171,0.0128,5.7038,0,-5.7038,440.1066,Clay,48.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170501,0.7469,0.6253,0.1216,0.0966,0.0221,9.723,1,5.2276,445.3342,Clay,33.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170501,0.3289,0.1987,0.1302,0.1052,0.0014,0.6035,0,-0.6035,444.7307,Clay,216.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170501,0.4505,0.1906,0.2599,0.2349,0.003,1.332,0,-1.332,443.3988,Clay,323.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170508,0.7816,0.6182,0.1634,0.1384,0.031,13.7571,0,-13.7571,429.6416,Clay,2.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170508,0.4172,0.2215,0.1957,0.1707,0.0023,0.9735,0,-0.9735,428.6681,Clay,266.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170515,0.7847,0.6291,0.1556,0.1306,0.0302,12.9479,1,6.846,435.5141,Clay,2.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170515,0.3007,0.139,0.1618,0.1368,0.0016,0.7124,0,-0.7124,434.8017,Clay,249.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170522,0.7247,0.5943,0.1303,0.1053,0.0221,9.6245,1,5.9156,440.7173,Clay,54.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170522,0.5471,0.3996,0.1475,0.1225,0.0021,0.9383,0,-0.9383,439.779,Clay,65.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170522,0.7003,0.5931,0.1072,0.0822,0.0172,7.5763,1,4.681,444.46,Clay,54.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170522,0.3204,0.2122,0.1081,0.0831,0.0011,0.4843,0,-0.4843,443.9757,Clay,68.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170522,0.2704,0.1572,0.1132,0.0882,0.0011,0.4788,1,2.1486,446.1243,Clay,314.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.3704,0.237,0.1334,0.1084,0.0015,0.6554,1,1.8465,447.9708,Clay,53.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.7419,0.6114,0.1305,0.1055,0.0232,10.394,1,5.9384,453.9092,Clay,49.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.8556,0.7295,0.1261,0.1011,0.033,14.9565,1,4.8654,458.7746,Clay,25.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.8395,0.6455,0.194,0.169,0.041,18.8279,0,-18.8279,439.9467,Clay,1.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.7995,0.6424,0.1571,0.1321,0.0318,13.9825,0,-13.9825,425.9643,Clay,2.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.7137,0.602,0.1117,0.0867,0.0186,7.9189,1,4.7108,430.6751,Clay,3.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.3296,0.2028,0.1268,0.1018,0.0013,0.5677,0,-0.5677,430.1074,Clay,330.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.8386,0.7304,0.1081,0.0831,0.0272,11.6956,1,3.7864,433.8938,Clay,30.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170529,0.2985,0.1827,0.1158,0.0908,0.0011,0.4972,1,1.897,435.7908,Clay,187.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.5399,0.1867,0.3532,0.3282,0.0042,1.8142,1,6.7557,442.5464,Grass,302.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.3989,0.2974,0.1015,0.0765,0.0011,0.4998,0,-0.4998,442.0467,Grass,139.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.2185,0.1064,0.1121,0.0871,0.001,0.4431,1,2.9277,444.9744,Grass,155.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.374,0.1797,0.1943,0.1693,0.0021,0.947,0,-0.947,444.0274,Grass,187.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.452,0.296,0.156,0.131,0.0019,0.8568,1,1.8125,445.8399,Grass,24.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170612,0.573,0.436,0.137,0.112,0.005,2.223,1,2.5989,448.4387,Grass,65.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170619,0.4859,0.3751,0.1108,0.0858,0.0014,0.6411,0,-0.6411,447.7976,Grass,12.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170619,0.2758,0.1742,0.1017,0.0767,0.001,0.4287,0,-0.4287,447.3689,Grass,38.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170619,0.467,0.2993,0.1678,0.1428,0.0021,0.9452,1,1.9698,449.3386,Grass,134.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.6161,0.4567,0.1595,0.1345,0.013,5.8278,1,6.2716,455.6103,Grass,52.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.3502,0.2005,0.1496,0.1246,0.0016,0.7331,1,2.5173,458.1276,Grass,236.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.4379,0.2014,0.2366,0.2116,0.0027,1.2528,0,-1.2528,456.8748,Grass,257.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.5398,0.2623,0.2775,0.2525,0.0035,1.6187,1,4.0156,460.8903,Grass,252.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.3036,0.1528,0.1508,0.1258,0.0015,0.7053,1,3.2627,464.153,Grass,287.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.3866,0.2682,0.1185,0.0935,0.0013,0.6138,0,-0.6138,463.5392,Grass,222.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170626,0.644,0.5286,0.1154,0.0904,0.0101,4.6961,1,3.7867,467.326,Grass,102.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.6579,0.5542,0.1037,0.0787,0.0093,4.3685,1,3.1736,470.4996,Grass,5.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.8499,0.7311,0.1188,0.0938,0.0308,14.4724,1,4.6676,475.1672,Grass,31.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.8241,0.6837,0.1404,0.1154,0.0317,15.055,1,6.1875,481.3547,Grass,34.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.5098,0.3975,0.1123,0.0873,0.0015,0.7276,1,0.9945,482.3492,Grass,15.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.7791,0.6626,0.1165,0.0915,0.0234,11.3009,1,5.1349,487.4841,Grass,26.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.2549,0.139,0.1159,0.0909,0.0011,0.5301,0,-0.5301,486.954,Grass,34.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.7761,0.635,0.1411,0.1161,0.0273,13.2979,1,6.8508,493.8048,Grass,34.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.8843,0.7102,0.1741,0.1491,0.0451,22.2485,1,8.0128,501.8175,Grass,28.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.4654,0.1847,0.2808,0.2558,0.0032,1.6239,1,6.1219,507.9394,Grass,312.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.4195,0.302,0.1175,0.0925,0.0014,0.6984,0,-0.6984,507.241,Grass,192.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.3426,0.2234,0.1192,0.0942,0.0013,0.6357,1,1.9231,509.1641,Grass,216.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170703,0.5849,0.4509,0.134,0.109,0.005,2.5407,0,-2.5407,506.6235,Grass,112.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.4129,0.2416,0.1712,0.1462,0.002,1.0102,0,-1.0102,505.6132,Clay,350.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.5911,0.2678,0.3233,0.2983,0.0101,5.1177,0,-5.1177,500.4955,Grass,422.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.8369,0.7309,0.106,0.081,0.0265,13.2821,1,4.2886,504.7842,Clay,27.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.3288,0.2149,0.1139,0.0889,0.0012,0.5905,1,1.8711,506.6553,Clay,348.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.329,0.1506,0.1784,0.1534,0.0019,0.9426,1,4.4242,511.0795,Grass,422.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170717,0.6419,0.5023,0.1395,0.1145,0.0121,6.1918,0,-6.1918,504.8877,Grass,126.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.6505,0.269,0.3815,0.3565,0.0252,12.7462,0,-12.7462,492.1415,Clay,249.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.2639,0.1056,0.1583,0.1333,0.0015,0.7545,0,-0.7545,491.387,Clay,313.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.3526,0.1862,0.1664,0.1414,0.0018,0.8811,1,3.291,494.678,Clay,170.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.2976,0.1801,0.1175,0.0925,0.0012,0.5757,0,-0.5757,494.1023,Clay,250.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.3493,0.1894,0.1599,0.1349,0.0017,0.8487,1,3.1103,497.2126,Clay,138.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.3653,0.1779,0.1874,0.1624,0.002,1.0129,0,-1.0129,496.1996,Clay,214.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.2932,0.0951,0.1982,0.1732,0.002,0.9765,1,7.1561,503.3557,Hard,461.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.5473,0.3952,0.1521,0.1271,0.0022,1.1036,0,-1.1036,502.2521,Hard,128.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170724,0.3758,0.2402,0.1356,0.1106,0.0015,0.7562,0,-0.7562,501.4958,Hard,194.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3669,0.2648,0.1022,0.0772,0.0011,0.5448,0,-0.5448,500.951,Hard,119.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3334,0.2163,0.1171,0.0921,0.0012,0.6079,0,-0.6079,500.3431,Hard,278.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3937,0.2297,0.164,0.139,0.0019,0.9331,0,-0.9331,499.41,Hard,205.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.5909,0.4594,0.1314,0.1064,0.005,2.474,0,-2.474,496.936,Hard,56.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.436,0.2226,0.2134,0.1884,0.0025,1.2441,0,-1.2441,495.6919,Hard,50.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.5388,0.2271,0.3118,0.2868,0.0038,1.9005,1,5.6386,501.3305,Hard,50.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.2463,0.1377,0.1085,0.0835,0.001,0.5,0,-0.5,500.8305,Hard,111.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.351,0.2071,0.144,0.119,0.0015,0.7758,0,-0.7758,500.0546,Hard,154.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3847,0.199,0.1857,0.1607,0.0021,1.0356,1,3.5879,503.6425,Clay,157.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3677,0.1638,0.204,0.179,0.0022,1.1111,1,4.7746,508.4171,Hard,454.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.4578,0.1884,0.2694,0.2444,0.0031,1.5797,0,-1.5797,506.8374,Clay,248.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.4016,0.193,0.2086,0.1836,0.0023,1.1902,1,4.2699,511.1073,Hard,127.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.3587,0.2294,0.1292,0.1042,0.0014,0.7145,1,2.0936,513.201,Hard,165.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.4189,0.2453,0.1736,0.1486,0.002,1.0453,0,-1.0453,512.1557,Hard,167.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170731,0.316,0.1066,0.2094,0.1844,0.0021,1.0875,1,7.1729,519.3285,Hard,454.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.3627,0.2517,0.111,0.086,0.0012,0.6175,1,1.6143,520.9428,Hard,56.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.5564,0.4506,0.1059,0.0809,0.0037,1.9278,0,-1.9278,519.0151,Hard,22.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.6281,0.4551,0.173,0.148,0.0142,7.3867,0,-7.3867,511.6284,Hard,56.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.3942,0.2765,0.1177,0.0927,0.0013,0.6792,1,1.5737,513.2021,Hard,143.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.4019,0.2227,0.1793,0.1543,0.0021,1.0522,0,-1.0522,512.1499,Hard,165.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.3952,0.2952,0.1,0.075,0.0011,0.5651,0,-0.5651,511.5848,Hard,88.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.4604,0.3496,0.1108,0.0858,0.0014,0.7021,1,1.1721,512.7569,Hard,143.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.4262,0.1677,0.2585,0.2335,0.0029,1.4832,0,-1.4832,511.2737,Hard,197.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170807,0.552,0.3825,0.1695,0.1445,0.0059,2.9919,1,4.3502,515.6239,Hard,56.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.7666,0.5739,0.1926,0.1676,0.0334,17.241,0,-17.241,498.3829,Hard,32.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.4957,0.3657,0.1299,0.1049,0.0017,0.8584,0,-0.8584,497.5244,Hard,23.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.7934,0.5009,0.2924,0.2674,0.0451,22.452,1,20.2366,517.761,Hard,32.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.592,0.4321,0.1599,0.1349,0.006,3.0884,0,-3.0884,514.6726,Hard,49.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.4646,0.2736,0.191,0.166,0.0024,1.2178,0,-1.2178,513.4548,Hard,374.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.5475,0.373,0.1746,0.1496,0.0025,1.2755,0,-1.2755,512.1793,Hard,51.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170814,0.7936,0.6757,0.1179,0.0929,0.0248,12.7194,0,-12.7194,499.4599,Hard,27.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.4176,0.3056,0.1121,0.0871,0.0013,0.6497,1,1.3157,500.7756,Hard,116.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.6976,0.4689,0.2288,0.2038,0.0201,10.08,0,-10.08,490.6956,Hard,53.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.2914,0.1871,0.1043,0.0793,0.001,0.4939,0,-0.4939,490.2017,Hard,268.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.2856,0.1762,0.1094,0.0844,0.0011,0.518,0,-0.518,489.6838,Hard,290.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.6541,0.5182,0.1359,0.1109,0.0121,5.9455,1,5.0003,494.6841,Hard,49.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170821,0.4283,0.3253,0.103,0.078,0.0012,0.594,1,1.1017,495.7858,Hard,122.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170828,0.3228,0.2129,0.1098,0.0848,0.0011,0.552,1,1.768,497.5537,Hard,115.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170828,0.8542,0.7341,0.1201,0.0951,0.0316,15.7158,0,-15.7158,481.838,Hard,8.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170828,0.868,0.7625,0.1055,0.0805,0.0303,14.5988,1,3.9385,485.7765,Hard,8.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170828,0.2338,0.1233,0.1105,0.0855,0.001,0.4876,0,-0.4876,485.2889,Hard,331.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
20170828,0.3965,0.1487,0.2478,0.2228,0.0027,1.3088,0,-1.3088,483.9801,Hard,645.0,0.1,0.05,0.05,ROLL_2011-2016→2017,rolling
